loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,target
12125.0,0.1862,312.0,MORTGAGE,93000.0,Not Verified,n,18.54,0.0,3.0,14.0,0.0,9666.0,32.0,w,11270.76,11270.76,2171.46,2171.46,854.24,1317.22,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,170988.0,6.0,3.0,2.0,5.0,4.0,58904.0,89.0,5.0,7.0,5095.0,74.0,26800.0,4.0,5.0,3.0,12.0,12213.0,9473.0,42.9,0.0,0.0,100.0,283.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,6.0,4.0,9.0,11.0,10.0,19.0,6.0,14.0,0.0,0.0,0.0,7.0,90.0,0.0,0.0,0.0,214896.0,68570.0,16600.0,66047.0,N,N,high_risk
28000.0,0.08810000000000001,887.92,RENT,150000.0,Not Verified,n,17.6,0.0,3.0,23.0,1.0,32066.0,53.0,w,0.0,0.0,1275.34,1275.34,682.35,592.99,0.0,0.0,0.0,200.56,0.0,1.0,Individual,0.0,0.0,71743.0,3.0,3.0,0.0,0.0,28.0,39677.0,59.0,4.0,7.0,11648.0,39.0,115900.0,0.0,7.0,3.0,7.0,3261.0,38501.0,44.2,0.0,0.0,147.0,262.0,2.0,2.0,2.0,2.0,1.0,0.0,4.0,8.0,10.0,17.0,7.0,20.0,44.0,8.0,23.0,0.0,0.0,0.0,4.0,100.0,22.2,1.0,0.0,182730.0,71743.0,69000.0,66830.0,N,N,high_risk
7000.0,0.2305,271.16,MORTGAGE,85000.0,Not Verified,n,4.13,0.0,1.0,9.0,0.0,6469.0,25.0,w,6581.97,6581.97,804.52,804.52,418.03,386.49,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,483639.0,2.0,1.0,1.0,1.0,12.0,11988.0,145.0,1.0,2.0,5804.0,79.0,14600.0,1.0,0.0,5.0,6.0,53738.0,1696.0,77.4,0.0,0.0,170.0,166.0,3.0,3.0,4.0,51.0,2.0,0.0,1.0,2.0,1.0,2.0,9.0,6.0,11.0,2.0,9.0,0.0,0.0,0.0,3.0,95.2,100.0,0.0,0.0,491396.0,20111.0,7500.0,8272.0,N,N,high_risk
18000.0,0.20550000000000002,674.0,MORTGAGE,60000.0,Not Verified,n,23.86,0.0,0.0,10.0,0.0,23745.0,22.0,w,0.0,0.0,3318.62,3318.62,1892.46,1426.16,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,45693.0,0.0,2.0,1.0,1.0,10.0,21948.0,71.0,0.0,0.0,16479.0,50.0,60600.0,0.0,0.0,2.0,1.0,4569.0,8723.0,73.1,0.0,0.0,96.0,226.0,26.0,10.0,2.0,26.0,1.0,1.0,3.0,4.0,3.0,4.0,5.0,8.0,15.0,4.0,10.0,0.0,0.0,0.0,1.0,95.5,66.7,0.0,0.0,91433.0,45693.0,32400.0,30833.0,N,N,high_risk
30000.0,0.1862,771.96,RENT,90000.0,Source Verified,n,20.12,0.0,1.0,10.0,0.0,8879.0,22.0,w,27752.3,27752.3,5372.69,5372.69,2247.7,3124.99,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,224.0,83279.0,0.0,3.0,0.0,1.0,18.0,74400.0,85.0,0.0,2.0,5134.0,80.0,13400.0,1.0,9.0,4.0,3.0,8328.0,4521.0,66.3,0.0,0.0,95.0,77.0,18.0,18.0,2.0,18.0,3.0,0.0,4.0,4.0,6.0,7.0,12.0,6.0,7.0,4.0,10.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,103455.0,83279.0,13400.0,89696.0,N,N,high_risk
14000.0,0.1524,334.83,MORTGAGE,65000.0,Source Verified,n,29.32,0.0,0.0,15.0,0.0,11575.0,30.0,w,0.0,0.0,1662.3,1662.3,805.35,856.95,0.0,0.0,0.0,334.83,0.0,1.0,Individual,0.0,0.0,400796.0,2.0,2.0,1.0,5.0,7.0,65333.0,94.0,3.0,4.0,3150.0,42.0,55800.0,2.0,7.0,3.0,10.0,26720.0,36449.0,21.4,0.0,0.0,121.0,162.0,1.0,1.0,1.0,1.0,7.0,0.0,5.0,6.0,8.0,11.0,10.0,12.0,19.0,6.0,15.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,457341.0,76908.0,46400.0,74336.0,N,N,high_risk
15950.0,0.1308,363.57,MORTGAGE,70000.0,Not Verified,n,17.13,0.0,0.0,12.0,0.0,16792.0,27.0,w,14930.57,14930.57,2533.4,2533.4,1019.43,1513.97,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,87225.0,0.0,3.0,2.0,3.0,10.0,23148.0,86.0,0.0,1.0,7222.0,58.0,42500.0,2.0,0.0,1.0,4.0,7269.0,6535.0,72.0,0.0,0.0,130.0,153.0,23.0,10.0,1.0,38.0,12.0,1.0,4.0,5.0,4.0,6.0,14.0,8.0,12.0,5.0,12.0,0.0,0.0,0.0,2.0,92.6,50.0,0.0,0.0,152500.0,39940.0,23300.0,27000.0,N,N,high_risk
40000.0,0.20550000000000002,1072.04,MORTGAGE,72000.0,Not Verified,n,19.03,0.0,0.0,10.0,0.0,15582.0,16.0,w,36268.25,36268.25,9602.69,9602.69,3731.75,5870.94,0.0,0.0,0.0,0.0,0.0,1.0,Joint App,0.0,0.0,26603.0,0.0,2.0,0.0,1.0,18.0,11021.0,34.0,1.0,2.0,4028.0,44.0,27800.0,1.0,2.0,1.0,3.0,2660.0,9960.0,54.7,0.0,0.0,113.0,118.0,12.0,12.0,0.0,12.0,11.0,0.0,4.0,5.0,6.0,9.0,4.0,8.0,12.0,5.0,10.0,0.0,0.0,0.0,1.0,87.5,33.3,0.0,0.0,60215.0,26603.0,22000.0,32415.0,N,N,high_risk
15950.0,0.1524,381.47,RENT,75000.0,Source Verified,n,14.59,0.0,3.0,30.0,0.0,24199.0,33.0,w,15771.1,15771.1,1130.91,1130.91,178.9,952.01,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,35367.0,6.0,1.0,1.0,1.0,11.0,11168.0,80.0,6.0,9.0,8527.0,29.0,110000.0,1.0,2.0,7.0,10.0,1220.0,12009.0,51.2,0.0,0.0,49.0,51.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,7.0,13.0,13.0,4.0,29.0,29.0,7.0,30.0,0.0,0.0,0.0,7.0,100.0,15.4,0.0,0.0,124000.0,35367.0,24600.0,14000.0,N,N,high_risk
20000.0,0.16949999999999998,712.56,MORTGAGE,120000.0,Source Verified,n,15.18,0.0,0.0,17.0,0.0,31255.0,20.0,w,18807.73,18807.73,2118.85,2118.85,1192.27,926.58,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,91247.0,0.0,8.0,1.0,4.0,11.0,59992.0,96.0,0.0,2.0,7590.0,94.0,34700.0,2.0,0.0,3.0,6.0,5367.0,3445.0,90.1,0.0,0.0,161.0,68.0,19.0,11.0,1.0,19.0,11.0,0.0,7.0,7.0,9.0,9.0,10.0,9.0,9.0,7.0,17.0,0.0,0.0,0.0,1.0,100.0,77.8,0.0,0.0,97315.0,91247.0,34700.0,62615.0,N,N,high_risk
15000.0,0.20550000000000002,561.67,RENT,60000.0,Source Verified,n,25.46,0.0,1.0,6.0,0.0,12391.0,19.0,w,0.0,0.0,1106.22,1106.22,614.81,491.41,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,57796.0,1.0,4.0,3.0,6.0,3.0,45405.0,96.0,0.0,0.0,9924.0,96.0,12500.0,2.0,0.0,2.0,6.0,9633.0,109.0,99.1,0.0,0.0,90.0,107.0,32.0,3.0,0.0,66.0,3.0,0.0,2.0,2.0,2.0,5.0,14.0,2.0,5.0,2.0,6.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,59924.0,57796.0,12500.0,47424.0,N,N,high_risk
14000.0,0.124,314.26,OWN,40000.0,Not Verified,n,19.23,1.0,0.0,9.0,0.0,14397.0,13.0,w,0.0,0.0,2190.18,2190.18,1173.3,1016.88,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,28160.0,0.0,1.0,0.0,1.0,22.0,1347.0,50.0,1.0,1.0,5349.0,84.0,16000.0,0.0,1.0,0.0,2.0,3129.0,835.0,91.0,0.0,0.0,63.0,82.0,11.0,11.0,2.0,39.0,22.0,0.0,3.0,7.0,3.0,4.0,3.0,7.0,8.0,7.0,9.0,0.0,0.0,0.0,1.0,92.3,66.7,0.0,0.0,69496.0,15744.0,9300.0,2696.0,N,N,high_risk
7000.0,0.17739999999999997,252.16,RENT,53000.0,Source Verified,n,30.89,0.0,1.0,18.0,0.0,6672.0,27.0,w,5969.87,5969.87,2010.38,2010.38,1030.13,980.25,0.0,0.0,0.0,252.16,0.0,1.0,Individual,0.0,452.0,33288.0,2.0,4.0,1.0,2.0,10.0,26164.0,58.0,5.0,7.0,3070.0,51.0,18900.0,2.0,0.0,4.0,10.0,1849.0,9388.0,38.6,0.0,0.0,65.0,171.0,6.0,6.0,0.0,6.0,6.0,1.0,8.0,9.0,10.0,13.0,6.0,13.0,20.0,9.0,18.0,0.0,0.0,0.0,7.0,96.2,10.0,0.0,0.0,64998.0,33288.0,15300.0,45512.0,N,N,high_risk
21275.0,0.1308,484.95,MORTGAGE,100000.0,Not Verified,n,6.31,0.0,3.0,14.0,0.0,2159.0,17.0,w,0.0,0.0,669.49,669.49,299.43,370.06,0.0,0.0,0.0,100.0,0.0,1.0,Joint App,0.0,0.0,272920.0,1.0,1.0,0.0,1.0,19.0,11968.0,80.0,2.0,8.0,1009.0,34.0,24000.0,6.0,0.0,5.0,9.0,19494.0,18941.0,10.2,0.0,0.0,19.0,62.0,4.0,4.0,3.0,8.0,1.0,0.0,4.0,4.0,9.0,10.0,1.0,11.0,12.0,4.0,14.0,0.0,0.0,0.0,2.0,94.1,0.0,0.0,0.0,401359.0,14156.0,21100.0,15000.0,N,N,high_risk
15000.0,0.2305,581.04,RENT,70000.0,Not Verified,n,34.24,2.0,1.0,15.0,0.0,9199.0,23.0,w,12151.87,12151.87,5210.15,5210.15,2848.13,2362.02,0.0,0.0,0.0,0.0,1.0,1.0,Individual,0.0,257.0,42743.0,1.0,4.0,1.0,3.0,6.0,33544.0,65.0,0.0,2.0,3644.0,61.0,18200.0,2.0,0.0,1.0,5.0,2850.0,5917.0,58.3,0.0,0.0,90.0,202.0,19.0,6.0,0.0,19.0,6.0,1.0,6.0,8.0,7.0,9.0,7.0,11.0,15.0,8.0,15.0,0.0,0.0,0.0,1.0,78.3,42.9,0.0,0.0,69805.0,42743.0,14200.0,51605.0,N,N,high_risk
19125.0,0.17739999999999997,688.93,RENT,300000.0,Source Verified,n,12.19,0.0,0.0,10.0,0.0,33946.0,12.0,f,0.0,0.0,4414.6,4414.6,966.07,1081.87,0.0,2366.66,425.9988000078,0.0,0.0,1.0,Individual,0.0,0.0,75790.0,0.0,4.0,0.0,2.0,21.0,38989.0,57.0,0.0,0.0,9621.0,66.0,34800.0,3.0,0.0,0.0,3.0,7579.0,684.0,97.7,0.0,0.0,48.0,96.0,44.0,12.0,0.0,44.0,21.0,0.0,4.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,10.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,115635.0,75790.0,29400.0,68898.0,N,N,high_risk
14000.0,0.16949999999999998,498.79,RENT,150000.0,Source Verified,n,18.0,0.0,0.0,10.0,0.0,4201.0,13.0,w,12019.05,12019.05,3957.36,3957.36,1980.95,1976.41,0.0,0.0,0.0,498.79,0.0,1.0,Individual,0.0,6778.0,86466.0,0.0,5.0,0.0,5.0,13.0,82265.0,85.0,0.0,1.0,3797.0,80.0,8200.0,5.0,0.0,1.0,6.0,8647.0,3999.0,51.2,0.0,0.0,143.0,140.0,16.0,13.0,0.0,16.0,11.0,0.0,5.0,5.0,5.0,5.0,8.0,5.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,92.3,20.0,0.0,0.0,110994.0,86466.0,8200.0,102794.0,N,N,high_risk
35575.0,0.1612,867.39,MORTGAGE,130000.0,Not Verified,n,22.57,0.0,0.0,27.0,0.0,28142.0,63.0,w,0.0,0.0,5245.9,5245.9,389.5,446.03,0.0,4410.37,793.8666,0.0,0.0,1.0,Individual,0.0,0.0,642767.0,0.0,3.0,1.0,3.0,10.0,36085.0,62.0,5.0,8.0,6641.0,43.0,92900.0,2.0,0.0,2.0,11.0,23806.0,41211.0,38.2,0.0,0.0,149.0,190.0,8.0,8.0,3.0,8.0,10.0,0.0,9.0,12.0,14.0,23.0,11.0,21.0,48.0,12.0,27.0,0.0,0.0,0.0,6.0,100.0,14.3,0.0,0.0,822017.0,64227.0,66700.0,58089.0,N,N,high_risk
40000.0,0.16949999999999998,1425.12,MORTGAGE,50796.0,Source Verified,n,43.4,0.0,1.0,12.0,0.0,50710.0,47.0,f,34295.28,34295.28,11367.69,11367.69,5704.72,5662.97,0.0,0.0,0.0,1426.0,0.0,1.0,Joint App,0.0,0.0,324742.0,0.0,1.0,0.0,0.0,29.0,20258.0,58.0,2.0,5.0,13293.0,53.0,98500.0,0.0,3.0,2.0,6.0,27062.0,34015.0,58.3,0.0,0.0,197.0,237.0,9.0,9.0,2.0,9.0,3.0,0.0,6.0,7.0,8.0,14.0,23.0,10.0,22.0,7.0,12.0,0.0,0.0,0.0,3.0,95.7,50.0,0.0,0.0,389185.0,70968.0,81500.0,34685.0,N,N,high_risk
18000.0,0.28800000000000003,569.17,RENT,85000.0,Not Verified,n,31.56,0.0,0.0,23.0,0.0,31193.0,27.0,w,0.0,0.0,540.37,540.37,137.17,403.2,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,68202.0,1.0,3.0,1.0,2.0,6.0,36722.0,74.0,0.0,4.0,7945.0,31.0,169000.0,0.0,0.0,0.0,6.0,2965.0,113000.0,20.4,0.0,0.0,48.0,59.0,18.0,6.0,0.0,18.0,14.0,0.0,12.0,14.0,15.0,18.0,4.0,19.0,22.0,14.0,23.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,222035.0,68202.0,142000.0,49851.0,N,N,high_risk
40000.0,0.11710000000000001,883.93,RENT,124000.0,Not Verified,n,6.94,0.0,0.0,16.0,0.0,5776.0,20.0,w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Joint App,0.0,0.0,31189.0,0.0,1.0,1.0,1.0,11.0,25413.0,90.0,0.0,2.0,505.0,46.0,39700.0,1.0,1.0,3.0,3.0,1949.0,23377.0,6.5,0.0,0.0,77.0,64.0,15.0,11.0,0.0,17.0,11.0,0.0,5.0,6.0,10.0,11.0,3.0,15.0,17.0,6.0,16.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,68042.0,31189.0,25000.0,28342.0,N,N,high_risk
6000.0,0.124,200.44,OWN,115500.0,Not Verified,n,24.27,1.0,1.0,25.0,0.0,14182.0,47.0,w,4549.42,4549.42,2000.27,2000.27,1450.58,549.69,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,124805.0,1.0,20.0,1.0,4.0,3.0,110623.0,101.0,1.0,1.0,9777.0,98.0,17300.0,3.0,1.0,2.0,5.0,4992.0,1318.0,91.5,0.0,0.0,155.0,345.0,8.0,3.0,2.0,8.0,3.0,10.0,3.0,3.0,3.0,11.0,30.0,5.0,15.0,3.0,25.0,0.0,0.0,0.0,2.0,74.5,100.0,0.0,0.0,127392.0,124805.0,15500.0,110092.0,N,N,high_risk
19000.0,0.20550000000000002,509.22,OWN,90000.0,Not Verified,n,7.45,2.0,2.0,10.0,0.0,12423.0,38.0,w,17227.41,17227.41,4561.29,4561.29,1772.59,2788.7,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,12637.0,15062.0,3.0,1.0,0.0,0.0,29.0,2639.0,35.0,6.0,6.0,7467.0,29.0,43800.0,4.0,1.0,5.0,6.0,1506.0,28577.0,30.3,0.0,0.0,155.0,130.0,2.0,2.0,0.0,6.0,2.0,5.0,6.0,6.0,7.0,8.0,25.0,9.0,12.0,6.0,10.0,0.0,0.0,0.0,6.0,76.3,0.0,0.0,0.0,51319.0,15062.0,41000.0,7519.0,N,N,high_risk
29075.0,0.1033,942.68,OWN,62000.0,Source Verified,n,26.15,0.0,0.0,11.0,0.0,1189.0,23.0,w,24899.87,24899.87,6496.79,6496.79,4175.13,2321.66,0.0,0.0,0.0,214.35,0.0,1.0,Individual,0.0,349.0,39962.0,0.0,4.0,3.0,4.0,7.0,38773.0,71.0,0.0,1.0,1057.0,49.0,26900.0,1.0,0.0,0.0,5.0,3633.0,23995.0,4.4,0.0,0.0,48.0,66.0,15.0,7.0,1.0,15.0,16.0,0.0,2.0,3.0,6.0,6.0,14.0,7.0,8.0,3.0,11.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,81764.0,39962.0,25100.0,54864.0,Y,N,high_risk
24000.0,0.124,801.74,MORTGAGE,100808.0,Not Verified,n,20.44,0.0,1.0,7.0,0.0,9829.0,19.0,w,0.0,0.0,991.49,991.49,760.02,231.47,0.0,0.0,0.0,206.28,0.0,1.0,Joint App,0.0,0.0,332618.0,2.0,3.0,0.0,1.0,22.0,53561.0,41.0,0.0,1.0,1657.0,61.0,10500.0,1.0,7.0,7.0,4.0,55436.0,643.0,72.0,0.0,0.0,184.0,164.0,15.0,3.0,5.0,15.0,3.0,0.0,1.0,2.0,1.0,1.0,10.0,3.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,364208.0,63390.0,2300.0,84083.0,N,N,high_risk
2750.0,0.28800000000000003,114.95,RENT,51000.0,Not Verified,n,28.89,0.0,1.0,20.0,0.0,1655.0,24.0,w,0.0,0.0,742.78,742.78,167.16,575.62,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,61.0,114499.0,3.0,17.0,3.0,5.0,2.0,112844.0,100.0,1.0,2.0,1489.0,85.0,20800.0,1.0,2.0,2.0,7.0,5725.0,13145.0,11.2,0.0,0.0,102.0,46.0,4.0,2.0,0.0,4.0,6.0,0.0,2.0,2.0,2.0,3.0,20.0,3.0,4.0,2.0,20.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,134197.0,114499.0,14800.0,113397.0,N,N,high_risk
14225.0,0.2565,570.49,OWN,105000.0,Not Verified,n,28.54,0.0,0.0,15.0,0.0,44530.0,25.0,w,11728.36,11728.36,5114.14,5114.14,2496.64,2617.5,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,71570.0,0.0,1.0,1.0,1.0,7.0,27040.0,90.0,0.0,2.0,9251.0,61.0,87200.0,1.0,0.0,1.0,3.0,4771.0,22316.0,63.4,0.0,0.0,123.0,169.0,13.0,7.0,1.0,13.0,7.0,0.0,6.0,8.0,8.0,8.0,7.0,14.0,17.0,8.0,15.0,0.0,0.0,0.0,1.0,96.0,62.5,0.0,0.0,117200.0,71570.0,61000.0,30000.0,N,N,high_risk
8000.0,0.1612,281.74,OWN,80000.0,Not Verified,n,29.69,0.0,0.0,7.0,0.0,18434.0,10.0,w,0.0,0.0,1119.8,1119.8,449.8,670.0,0.0,0.0,0.0,281.74,0.0,1.0,Individual,0.0,0.0,66172.0,0.0,3.0,0.0,1.0,19.0,47738.0,65.0,0.0,0.0,8632.0,73.0,20300.0,1.0,1.0,1.0,1.0,9453.0,1866.0,90.8,0.0,0.0,102.0,397.0,46.0,19.0,0.0,46.0,11.0,0.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,100.0,75.0,0.0,0.0,102056.0,66172.0,20300.0,81756.0,N,N,high_risk
21000.0,0.16949999999999998,748.19,RENT,67000.0,Verified,n,20.33,0.0,1.0,16.0,0.0,22249.0,29.0,w,0.0,0.0,10154.21,10154.21,8128.23,595.72,0.0,1430.26,257.4468,1496.38,0.0,1.0,Individual,0.0,0.0,29550.0,1.0,1.0,0.0,1.0,13.0,7301.0,73.0,1.0,3.0,2357.0,59.0,40400.0,1.0,0.0,1.0,4.0,1847.0,5958.0,70.5,0.0,0.0,13.0,229.0,5.0,5.0,0.0,5.0,3.0,0.0,8.0,13.0,8.0,11.0,1.0,15.0,28.0,13.0,16.0,0.0,0.0,0.0,1.0,79.3,37.5,0.0,0.0,50400.0,29550.0,20200.0,10000.0,N,N,high_risk
9600.0,0.16949999999999998,342.03,RENT,42500.0,Source Verified,n,22.71,0.0,1.0,12.0,0.0,9118.0,15.0,w,7864.57,7864.57,2727.2,2727.2,1735.43,991.77,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,35906.0,2.0,2.0,1.0,2.0,2.0,26788.0,94.0,1.0,3.0,2018.0,71.0,21800.0,1.0,3.0,1.0,5.0,2992.0,8922.0,38.9,0.0,0.0,93.0,57.0,3.0,2.0,0.0,3.0,2.0,0.0,6.0,8.0,7.0,7.0,5.0,10.0,10.0,8.0,12.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,50350.0,35906.0,14600.0,28550.0,N,N,high_risk
16000.0,0.2565,475.74,RENT,65000.0,Not Verified,n,34.31,0.0,1.0,19.0,0.0,13354.0,26.0,w,0.0,0.0,2831.64,2831.64,697.9,2133.74,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,48761.0,3.0,3.0,3.0,3.0,2.0,35407.0,83.0,3.0,7.0,5374.0,53.0,50000.0,2.0,0.0,4.0,10.0,2566.0,28544.0,30.2,0.0,0.0,57.0,151.0,1.0,1.0,0.0,1.0,1.0,0.0,11.0,13.0,12.0,13.0,8.0,16.0,18.0,13.0,19.0,0.0,0.0,0.0,6.0,96.2,8.3,0.0,0.0,92734.0,48761.0,40900.0,42734.0,N,N,high_risk
4800.0,0.1862,175.03,MORTGAGE,70000.0,Not Verified,n,8.28,0.0,0.0,6.0,0.0,12334.0,21.0,w,3721.3,3721.3,1745.33,1745.33,1078.7,666.63,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,16894.0,0.0,1.0,1.0,3.0,11.0,4560.0,44.0,0.0,0.0,5872.0,54.0,20800.0,2.0,0.0,1.0,3.0,2816.0,5650.0,67.3,0.0,0.0,145.0,365.0,27.0,11.0,0.0,27.0,11.0,0.0,4.0,5.0,4.0,11.0,6.0,5.0,15.0,5.0,6.0,0.0,0.0,0.0,1.0,95.2,75.0,0.0,0.0,31060.0,16894.0,17300.0,10260.0,N,N,high_risk
4375.0,0.17739999999999997,157.6,RENT,10000.0,Not Verified,n,18.13,0.0,1.0,5.0,0.0,2176.0,8.0,w,3385.58,3385.58,1571.69,1571.69,989.42,582.27,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,22551.0,1.0,3.0,0.0,0.0,41.0,20375.0,102.0,1.0,1.0,1997.0,78.0,9000.0,0.0,0.0,3.0,1.0,4510.0,6824.0,24.2,0.0,0.0,43.0,179.0,6.0,6.0,0.0,6.0,6.0,0.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,1.0,87.5,50.0,0.0,0.0,29000.0,22551.0,9000.0,20000.0,N,N,high_risk
10625.0,0.14300000000000002,364.69,MORTGAGE,105000.0,Not Verified,n,10.48,0.0,2.0,12.0,1.0,8025.0,17.0,w,9007.14,9007.14,2959.08,2959.08,1617.86,1341.22,0.0,0.0,0.0,364.69,0.0,1.0,Individual,0.0,511.0,27672.0,3.0,1.0,0.0,1.0,17.0,19647.0,77.0,3.0,8.0,1360.0,65.0,16700.0,1.0,0.0,2.0,9.0,2306.0,3908.0,55.1,0.0,0.0,82.0,46.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,9.0,5.0,5.0,2.0,11.0,12.0,9.0,12.0,0.0,0.0,0.0,3.0,87.5,20.0,1.0,0.0,42376.0,27672.0,8700.0,25676.0,N,N,high_risk
7000.0,0.17739999999999997,252.16,MORTGAGE,32000.0,Source Verified,n,13.05,0.0,0.0,11.0,0.0,9437.0,18.0,w,5783.4,5783.4,2010.38,2010.38,1216.6,793.78,0.0,0.0,0.0,252.16,0.0,1.0,Individual,0.0,0.0,23102.0,1.0,5.0,1.0,1.0,3.0,13665.0,107.0,0.0,1.0,5406.0,95.0,11500.0,0.0,4.0,1.0,2.0,2100.0,2042.0,81.4,0.0,0.0,112.0,143.0,23.0,3.0,2.0,23.0,1.0,0.0,4.0,5.0,5.0,8.0,7.0,6.0,9.0,5.0,11.0,0.0,0.0,0.0,1.0,100.0,60.0,0.0,0.0,24333.0,23102.0,11000.0,12833.0,N,N,high_risk
25000.0,0.2305,968.4,MORTGAGE,70000.0,Source Verified,n,15.07,0.0,0.0,8.0,0.0,22423.0,23.0,w,0.0,0.0,3841.59,3841.59,1077.46,2764.13,0.0,0.0,0.0,968.4,0.0,1.0,Individual,0.0,0.0,210306.0,1.0,1.0,0.0,0.0,34.0,14946.0,75.0,1.0,1.0,7476.0,75.0,30100.0,0.0,2.0,1.0,2.0,26288.0,4485.0,76.5,0.0,0.0,125.0,119.0,2.0,2.0,1.0,2.0,5.0,0.0,4.0,6.0,4.0,7.0,6.0,6.0,16.0,6.0,8.0,0.0,0.0,0.0,1.0,100.0,75.0,0.0,0.0,226050.0,37369.0,19100.0,20000.0,N,N,high_risk
8500.0,0.17739999999999997,306.19,RENT,47974.0,Source Verified,n,19.89,1.0,1.0,13.0,0.0,7090.0,20.0,w,7069.78,7069.78,2244.0,2244.0,1430.22,813.78,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,66444.0,2.0,8.0,1.0,3.0,4.0,59354.0,120.0,1.0,2.0,4229.0,104.0,14500.0,2.0,1.0,1.0,5.0,5111.0,3328.0,58.4,0.0,0.0,138.0,64.0,5.0,4.0,0.0,5.0,4.0,0.0,2.0,5.0,2.0,2.0,14.0,5.0,6.0,5.0,13.0,0.0,0.0,1.0,2.0,90.0,50.0,0.0,0.0,63968.0,66444.0,8000.0,49468.0,N,N,high_risk
